order_id,rider_id,assigned,predicted_eta
O0043588,D0258,True,23.703875941834944
O0043812,D0103,True,39.60194962126468
O0043248,D0071,True,21.842487845384753
O0043720,D0055,True,17.229310754796227
O0043944,D0166,True,26.763776950686776
O0043473,D0221,True,18.07654888569222
O0043731,D0014,True,25.920234837245715
O0043458,D0131,True,23.524226829778186
O0043330,D0172,True,16.918439446470902
O0043778,D0204,True,38.23992168107253
O0043616,D0239,True,27.469988502419355
O0043943,D0022,True,24.579921444535252
O0043723,D0177,True,28.866058169013854
O0043924,D0259,True,27.19075910682028
O0043721,D0115,True,34.49680303708313
O0043435,D0263,True,17.21443132405176
O0043579,D0281,True,29.059338059092923
O0043851,D0212,True,38.8043265870181
O0043605,D0157,True,24.16708442945795
O0043628,D0025,True,63.56529374318663
O0043432,D0162,True,40.39953702622514
O0043811,D0088,True,34.00030994075829
O0043856,D0009,True,23.287201472646554
O0043385,D0223,True,20.044585727021968
O0043900,D0252,True,31.55229504824181
O0043297,D0167,True,29.67531534106353
O0043674,D0259,True,55.96258644148144
O0043802,D0150,True,30.642704486800206
O0043550,D0286,True,23.989753150238766
O0043502,D0061,True,48.19080994526216
O0043381,D0053,True,22.900547079598113
O0043927,D0014,True,33.54002508079584
O0043382,D0221,True,38.62883965891073
O0043406,D0190,True,28.183627427356427
O0043817,D0231,True,49.24185191640141
O0043949,D0166,True,57.89226477879578
O0043749,D0100,True,24.903122445040434
O0043433,D0116,True,31.078834303072426
O0043462,D0029,True,34.49760460524587
O0043638,D0195,True,21.37039875818641
O0043575,D0281,True,22.806151594617607
O0043591,D0208,True,31.518112783670116
O0043414,D0102,True,48.93948966316124
O0043707,D0111,True,23.02775461193946
O0043763,D0297,True,25.55792232197596
O0043904,D0291,True,25.485537174116175
O0043445,D0004,True,35.92873752579769
O0043820,D0040,True,54.66117161911439
O0043322,D0276,True,21.326754962691407
O0043781,D0241,True,35.808515018516296
O0043623,D0088,True,42.41608622662415
O0043901,D0039,True,32.31217675331914
O0043474,D0214,True,29.743834294206295
O0043400,D0079,True,27.087985062068636
O0043529,D0032,True,42.93406097642456
O0043363,D0115,True,33.6768486528622
O0043371,D0030,True,75.97076496192993
O0043518,D0281,True,25.886311550143212
O0043895,D0247,True,16.72602445900688
O0043793,D0208,True,27.106811698627496
O0043358,D0009,True,38.78441473086668
O0043440,D0167,True,28.522684907639693
O0043799,D0025,True,44.79245478157301
O0043261,D0060,True,36.42316647340705
O0043702,D0295,True,82.90194295939065
O0043569,D0299,True,34.69178864147867
O0043450,D0122,True,29.273961389461576
O0043253,D0270,True,29.92346071403834
O0043920,D0260,True,49.066970763908685
O0043797,D0162,True,31.841274039168642
O0043789,D0004,True,32.47292385900252
O0043349,D0241,True,34.835841145139874
O0043853,D0232,True,54.62481121018706
O0043339,D0193,True,26.485985036669945
O0043390,D0145,True,36.41039798253591
O0043837,D0014,True,41.6650110682747
O0043310,D0281,True,35.25544083243457
O0043397,D0263,True,27.427680594382174
O0043929,D0140,True,31.897802345754855
O0043629,D0208,True,34.27822218583857
O0043769,D0159,True,17.585618233565594
O0043872,D0252,True,40.00966134673635
O0043296,D0169,True,63.19179649703361
O0043486,D0116,True,65.38171023591507
O0043739,D0150,True,33.7421589591569
O0043357,D0190,True,20.077809713770876
O0043711,D0166,True,73.50898307847328
O0043673,D0088,True,62.369158700062904
O0043609,D0298,True,27.957784677995164
O0043509,D0102,True,51.79304787036978
O0043670,D0127,True,35.18718121737355
O0043725,D0022,True,30.431823539501398
O0043306,D0131,True,57.56079987652532
O0043770,D0239,True,36.719893285946405
O0043641,D0046,True,33.33065778662123
O0043724,D0213,True,26.751890501522624
O0043289,D0233,True,18.92785536522107
O0043806,D0286,True,27.889583862219638
O0043504,D0206,True,29.70112361443953
O0043402,D0259,True,38.09077780489986
O0043715,D0193,True,41.82898197586369
O0043527,D0073,True,32.0550753415841
O0043567,D0084,True,19.694092200904095
O0043251,D0007,True,25.082969209362922
O0043845,D0146,True,21.135508896888282
O0043582,D0009,True,53.47114015648343
O0043708,D0004,True,34.02355674943277
O0043282,D0155,True,56.6150302799658
O0043594,D0068,True,43.08073615063455
O0043415,D0249,True,22.567548599105862
O0043657,D0060,True,59.315702424142685
O0043362,D0281,True,35.76752430560684
O0043287,D0270,True,66.23406501902778
O0043488,D0190,True,26.062464224808238
O0043751,D0167,True,58.66928796485558
O0043914,D0087,True,36.338726268283835
O0043333,D0269,True,33.88990663022281
O0043941,D0136,True,26.2194567452487
O0043687,D0122,True,21.738977795468884
O0043268,D0014,True,26.869009858761103
O0043928,D0025,True,32.561957331251435
O0043387,D0208,True,46.233433283258435
O0043443,D0033,True,55.944423414901
O0043549,D0165,True,49.882122880328204
O0043491,D0162,True,107.75747142954461
O0043525,D0286,True,29.59155028747424
O0043910,D0225,True,37.59386393199148
O0043752,D0103,True,29.353286193228207
O0043740,D0055,True,23.617018636072025
O0043252,D0260,True,36.16209886147922
O0043916,D0139,True,38.042707473284075
O0043775,D0232,True,80.19090243796515
O0043790,D0149,True,42.23810965927369
O0043879,D0182,True,22.292589391437488
O0043892,D0029,True,40.56228475837652
O0043338,D0142,True,27.438187367091878
O0043646,D0195,True,43.910282022728055
O0043428,D0099,True,38.96767739757178
O0043272,D0107,True,64.60516105666493
O0043760,D0234,True,32.36494382148351
O0043863,D0239,True,43.55777508932064
O0043515,D0048,True,25.85685481161373
O0043732,D0127,True,59.66022885064739
O0043656,D0053,True,30.54153847903511
O0043457,D0200,True,22.149115729208134
O0043618,D0231,True,35.194032446123025
O0043320,D0030,True,31.37268081952692
O0043773,D0028,True,24.64103365971434
O0043757,D0073,True,43.23952044696359
O0043815,D0024,True,41.313421461132236
O0043576,D0252,True,34.17565978415107
O0043743,D0046,True,62.15976177709814
O0043893,D0266,True,23.6396128994273
O0043401,D0058,True,24.741721297604293
O0043410,D0017,True,35.858414822094915
O0043747,D0117,True,31.927204093920622
O0043278,D0295,True,104.38072053676748
O0043335,D0175,True,29.99476809751846
O0043684,D0022,True,23.753812005346
O0043572,D0204,True,32.251704895243996
O0043774,D0283,True,40.49088427849449
O0043370,D0011,True,24.580963305578138
O0043937,D0004,True,61.91031346187038
O0043482,D0038,True,25.2768811363174
O0043881,D0169,True,23.247242954996718
O0043393,D0161,True,36.733321678462886
O0043718,D0102,True,27.280906909695624
O0043479,D0057,True,27.636145812277505
O0043601,D0281,True,28.340780833990777
O0043532,D0131,True,28.554419585574017
O0043411,D0116,True,107.29551249979583
O0043913,D0182,True,31.384943661924154
O0043503,D0037,True,30.02130392962463
O0043262,D0025,True,49.508210404040454
O0043648,D0068,True,21.484192654361205
O0043931,D0211,True,36.50143612644052
O0043424,D0257,True,51.871506885486504
O0043934,D0293,True,18.463596777311896
O0043844,D0256,True,42.632381097053454
O0043885,D0146,True,43.275284635414
O0043709,D0086,True,20.607732665060126
O0043540,D0130,True,60.676412320310035
O0043737,D0009,True,31.247778111396585
O0043867,D0014,True,86.86455912270048
O0043678,D0299,True,27.85186210422249
O0043622,D0155,True,27.301845752816607
O0043828,D0150,True,107.68424322655525
O0043610,D0076,True,24.495777767926256
O0043520,D0043,True,28.1967120752925
O0043719,D0298,True,29.32785546455774
O0043697,D0208,True,33.025747145327905
O0043690,D0259,True,78.66106704213337
O0043701,D0027,True,30.788413025969724
O0043857,D0225,True,38.74917001327643
O0043481,D0120,True,34.3521032900464
O0043834,D0297,True,32.917275047664674
O0043429,D0028,True,28.600564020659885
O0043554,D0243,True,35.88559054397173
O0043689,D0197,True,23.76874440328087
O0043258,D0149,True,29.526112503410864
O0043695,D0266,True,79.14119921479902
O0043613,D0151,True,24.195318583101184
O0043897,D0042,True,34.51789483404265
O0043250,D0039,True,36.90146722997851
O0043408,D0119,True,38.21659918368397
O0043521,D0087,True,25.547332224685448
O0043750,D0234,True,53.8476599168811
O0043568,D0178,True,39.00499770815814
O0043559,D0136,True,28.944280235691544
O0043667,D0007,True,34.810267275318196
O0043771,D0131,True,104.22317633196396
O0043785,D0032,True,26.983031639082903
O0043495,D0159,True,34.1856325017252
O0043344,D0182,True,34.65136682746635
O0043846,D0215,True,29.65109808425508
O0043947,D0252,True,31.46577984144418
O0043456,D0270,True,46.39421396743022
O0043420,D0139,True,30.056631378059137
O0043835,D0055,True,30.495961447506218
O0043870,D0048,True,21.19079542896069
O0043795,D0035,True,22.412708995710844
O0043860,D0227,True,21.72869965184014
O0043279,D0036,True,29.20261513701397
O0043506,D0142,True,30.84038477449907
O0043353,D0011,True,68.9474339629392
O0043551,D0222,True,25.94085189968243
O0043884,D0127,True,26.00505484364584
O0043299,D0071,True,25.727068816970174
O0043592,D0006,True,23.33643535709239
O0043585,D0117,True,25.02028278287348
O0043642,D0204,True,42.08993144124594
O0043824,D0020,True,31.83338278551342
O0043822,D0037,True,34.22105423819449
O0043590,D0248,True,25.387572578345456
O0043894,D0099,True,28.789330956606705
O0043668,D0107,True,33.20708911397681
O0043706,D0003,True,21.735481457910033
O0043485,D0214,True,19.026537479633305
O0043868,D0256,True,24.915676804527237
O0043703,D0076,True,44.83914236464685
O0043394,D0241,True,29.520287277174464
O0043852,D0100,True,24.240952433727973
O0043919,D0137,True,21.951956234992984
O0043727,D0027,True,30.567483196736504
O0043693,D0221,True,45.32986203514224
O0043611,D0025,True,35.98135831661195
O0043796,D0262,True,73.60804966481408
O0043517,D0103,True,30.767256380738836
O0043522,D0051,True,41.18477132843021
O0043412,D0042,True,24.170192592696978
O0043337,D0297,True,48.347938238257726
O0043886,D0078,True,27.998639908993404
O0043423,D0225,True,36.66041509052988
O0043942,D0157,True,27.483339982128612
O0043712,D0149,True,32.217784156024315
O0043386,D0155,True,38.179539697166604
O0043312,D0274,True,42.65614589291437
O0043821,D0171,True,22.21518860147063
O0043819,D0041,True,32.460094734791525
O0043700,D0252,True,33.10621417433921
O0043746,D0057,True,26.408221568797085
O0043493,D0068,True,19.86648851837259
O0043803,D0070,True,34.482092011416555
O0043280,D0120,True,27.149358232475628
O0043764,D0159,True,48.05844471214546
O0043259,D0111,True,29.0632349760406
O0043873,D0161,True,25.66261290437007
O0043869,D0188,True,50.103562253041275
O0043452,D0200,True,28.893988428347384
O0043327,D0087,True,24.72743840732491
O0043348,D0169,True,33.435867285419846
O0043801,D0022,True,54.99448164746542
O0043294,D0236,True,50.65992076194595
O0043242,D0017,True,33.09524574246188
O0043734,D0167,True,32.58537468440469
O0043490,D0043,True,19.31717711158565
O0043871,D0219,True,52.159343547911696
O0043430,D0215,True,49.702251361615055
O0043768,D0030,True,52.295230109008244
O0043472,D0271,True,16.14131454764744
O0043531,D0124,True,27.013640737608718
O0043249,D0277,True,14.414641931366962
O0043508,D0224,True,32.77126728131965
O0043499,D0255,True,20.257865682692138
O0043379,D0085,True,21.46215839502723
O0043247,D0151,True,26.680547593136033
O0043530,D0037,True,34.71861097789787
O0043265,D0285,True,35.65757762939628
O0043378,D0182,True,53.01106501732669
O0043314,D0042,True,17.281396384996484
O0043829,D0211,True,87.58811410330983
O0043643,D0139,True,22.133610593678462
O0043464,D0258,True,19.704011195843673
O0043889,D0231,True,31.141634723751864
O0043325,D0192,True,69.17935539745051
O0043813,D0088,True,32.86099733641276
O0043672,D0239,True,19.687997932764063
O0043483,D0145,True,25.5579400616886
O0043777,D0048,True,64.46278090746557
O0043917,D0027,True,19.073146744989536
O0043534,D0025,True,62.523748103369925
O0043564,D0130,True,31.511707503667424
O0043597,D0142,True,26.601607309432616
O0043316,D0137,True,20.83721521671488
O0043776,D0076,True,23.571543477167324
O0043786,D0040,True,26.986815871081447
O0043391,D0286,True,52.15141741001369
O0043302,D0068,True,32.6877854761473
O0043524,D0220,True,25.603916169252877
O0043528,D0029,True,22.317649751203092
O0043574,D0115,True,39.259691974670844
O0043298,D0127,True,30.681476726679552
O0043471,D0051,True,25.72316431690598
O0043566,D0295,True,27.319189148651155
O0043577,D0252,True,59.80872856651483
O0043627,D0258,True,37.5138718693152
O0043552,D0053,True,26.977424406719756
O0043842,D0274,True,26.162710336271168
O0043831,D0233,True,26.516392935874258
O0043354,D0212,True,19.662991233333962
O0043514,D0168,True,53.06653075323486
O0043497,D0102,True,22.938303554877457
O0043565,D0109,True,30.19234639768516
O0043599,D0120,True,21.328368983281827
O0043555,D0278,True,23.34106554374724
O0043936,D0070,True,60.71417520706783
O0043584,D0011,True,20.437273443896835
O0043513,D0226,True,21.18806751764719
O0043571,D0184,True,25.14857033396709
O0043903,D0169,True,39.50750616067977
O0043332,D0057,True,42.995062098129594
O0043266,D0116,True,40.020050736705876
O0043854,D0008,True,37.38096239411676
O0043632,D0068,True,29.84083493266781
O0043717,D0127,True,26.651300811821297
O0043269,D0051,True,17.47655756450572
O0043439,D0167,True,32.500045678408625
O0043639,D0165,True,27.56153009167035
O0043300,D0130,True,39.88041389816974
O0043244,D0219,True,23.777853401305155
O0043326,D0218,True,16.57911662499297
O0043448,D0012,True,32.559644330528734
O0043621,D0029,True,21.859304034038082
O0043807,D0076,True,27.593755886748454
O0043791,D0255,True,22.77914253663549
O0043374,D0277,True,18.65200697263781
O0043500,D0006,True,41.96867883091391
O0043808,D0231,True,35.82179194144559
O0043447,D0110,True,21.853264299821475
O0043855,D0078,True,30.514382759425267
O0043595,D0156,True,25.06373989160238
O0043766,D0035,True,19.638322586694194
O0043921,D0039,True,21.402199487799674
O0043685,D0007,True,28.34931822343953
O0043442,D0223,True,19.045673904530204
O0043340,D0079,True,43.98796172492098
O0043451,D0271,True,14.50092977645566
O0043465,D0171,True,29.95725487744275
O0043596,D0200,True,32.03794087097552
O0043804,D0263,True,27.383747621164638
O0043480,D0226,True,30.637952363335444
O0043384,D0192,True,25.661496110291786
O0043699,D0188,True,28.88531374774061
O0043923,D0159,True,19.58931808234389
O0043334,D0278,True,21.237046151511493
O0043636,D0232,True,34.02808861991619
O0043818,D0008,True,22.766500360313238
O0043823,D0215,True,26.848094787086353
O0043830,D0040,True,25.10278614181405
O0043659,D0127,True,27.579644739960766
O0043704,D0120,True,20.400767484997175
O0043376,D0204,True,27.16565150064796
O0043492,D0102,True,25.121727466861408
O0043463,D0071,True,23.020562117347446
O0043292,D0239,True,40.05797867112473
O0043350,D0035,True,37.92767067670064
O0043477,D0277,True,34.4782928523471
O0043662,D0048,True,21.70374878462777
O0043246,D0068,True,19.12404692171578
O0043425,D0012,True,22.445152704591635
O0043606,D0151,True,25.712259960650222
O0043735,D0159,True,43.724599884363556
O0043640,D0043,True,21.543429877442318
O0043536,D0087,True,21.049341762619687
O0043865,D0157,True,27.154154505597617
O0043498,D0262,True,38.57092738639975
O0043948,D0066,True,35.86083210311652
O0043580,D0022,True,25.233086332738118
O0043416,D0077,True,27.453398862648523
O0043356,D0229,True,24.05984657974524
O0043716,D0188,True,26.182132629471774
O0043538,D0225,True,28.436062381628258
O0043945,D0219,True,23.90111145694904
O0043364,D0168,True,34.31961076074804
O0043758,D0093,True,21.423028713267854
O0043286,D0012,True,18.81322329113081
O0043658,D0236,True,26.480937962798123
O0043478,D0131,True,38.84734410827356
O0043664,D0120,True,18.38201452897631
O0043754,D0278,True,23.894588594859343
O0043644,D0130,True,22.461184785876544
O0043938,D0088,True,29.19658670649072
O0043905,D0188,True,29.11686462766133
O0043755,D0007,True,26.017437873465724
O0043935,D0262,True,33.7607765216392
O0043283,D0167,True,43.868575203953974
O0043446,D0160,True,25.952458599033097
O0043501,D0006,True,38.93006220608413
O0043288,D0195,True,27.054058668014605
O0043587,D0124,True,25.407734941115116
O0043284,D0232,True,35.2782881153091
O0043351,D0013,True,21.98220114375747
O0043876,D0277,True,30.976648429571945
O0043586,D0157,True,14.78100852924939
O0043825,D0276,True,28.35818394155408
O0043422,D0056,True,18.49060111844831
O0043343,D0274,True,31.096560629010824
O0043545,D0066,True,18.772137661601768
O0043368,D0146,True,30.541066715366842
O0044603,D0018,True,31.384554086425172
O0044364,D0211,True,23.45439918490074
O0043997,D0286,True,38.15705834140282
O0044519,D0048,True,23.668109412110514
O0044215,D0278,True,20.699993386737834
O0044325,D0038,True,63.015234743342106
O0044470,D0259,True,27.4755513515791
O0044002,D0018,True,26.51921170024116
O0043963,D0225,True,37.11138239283146
O0044013,D0186,True,27.480769344978174
O0044360,D0295,True,27.21483790589736
O0044583,D0120,True,25.080882172402383
O0044400,D0130,True,27.80793166693942
O0044637,D0068,True,24.377362257504235
O0044076,D0175,True,21.3740991086417
O0044228,D0188,True,31.007567849622394
O0044182,D0146,True,24.718343907788707
